Package,	,	,	,	,	,Class Instances
drasil-,File Path,File Name,Data Type,Newtype Type,Class Definitions,Semigroup,Monoid,Eq,Functor,Applicative,Monad,Show,Multiplate,RuleTransformer,PackageSym,AuxiliarySym,RenderChoices,CodeIdea,DefiningCodeExpr,MayHaveUnit,Unitary,HasFields,HasUID,HasSymbol,HasRefAddress,Referable,HasShortName,HasCitation,HasContents,NamedIdea,Idea,Definition,HasAdditionalNotes,ConceptDomain,HasSpace,HasReference,HasDerivation,CommonIdea,Constrained,HasReasVal,Quantity,HasUncertainty,Callable,HasUnitSymbol,IsUnit,UnitEq,DefiningExpr,IsArgumentName,Display,NounPhrase,HasName,RenderSpecial,HasPrintingOptions,HasInputs,HasOutput,Theory,OOProg,ProgramSym,FileSym,PermanenceSym,BodySym,BlockSym,TypeSym,TypeElim,VariableSym,VariableElim,ValueSym,Argument,Literal,MathConstant,VariableValue,CommandLineArgs,NumericExpression,BooleanExpression,Comparison,ValueExpression,InternalValueExp,FunctionSym,GetSet,List,InternalList,StatementSym,AssignStatement,DeclStatement,IOStatement,StringStatement,FuncAppStatement,CommentStatement,ControlStatement,StatePattern,ObserverPattern,StrategyPattern,ScopeSym,ParameterSym,MethodSym,StateVarSym,ClassSym,ModuleSym,Pair,HasException,RenderSym,RenderFile,ImportSym,ImportElim,PermElim,RenderBody,BodyElim,RenderBlock,BlockElim,RenderType,InternalTypeElim,UnaryOpSym,BinaryOpSym,OpElim,RenderVariable,InternalVarElim,RenderValue,ValueElim,InternalGetSet,InternalListFunc,RenderFunction,FunctionElim,InternalAssignStmt,InternalIOStmt,InternalControlStmt,RenderStatement,StatementElim,RenderScope,ScopeElim,MethodTypeSym,RenderParam,ParamElim,RenderMethod,MethodElim,StateVarElim,RenderClass,ClassElim,RenderMod,ModuleElim,BlockCommentSym,BlockCommentElim
gool,GOOL/Drasil/,CodeAnalysis.hs,ExceptionType,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,Exception,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,	,	,HasException
gool,GOOL/Drasil/,CodeInfo.hs,	,CodeInfo,	,	,	,	,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
gool,GOOL/Drasil/,CodeType.hs,CodeType,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
gool,GOOL/Drasil/,Helpers.hs,	,	,	
gool,GOOL/Drasil/,LanguageRenderer.hs,	,	,	
gool,GOOL/Drasil/,RendererClasses.hs,	,	,RenderSym
	,	,	,	,	,RenderFile
	,	,	,	,	,ImportSym
	,	,	,	,	,ImportElim
	,	,	,	,	,PermElim
	,	,	,	,	,RenderBody
	,	,	,	,	,BodyElim
	,	,	,	,	,RenderBlock
	,	,	,	,	,BlockElim
	,	,	,	,	,RenderType
	,	,	,	,	,InternalTypeElim
	,	,	,	,	,UnaryOpSym
	,	,	,	,	,BinaryOpSym
	,	,	,	,	,OpElim
	,	,	,	,	,RenderVariable
	,	,	,	,	,InternalVarElim
	,	,	,	,	,RenderValue
	,	,	,	,	,ValueElim
	,	,	,	,	,InternalGetSet
	,	,	,	,	,InternalListFunc
	,	,	,	,	,RenderFunction
	,	,	,	,	,FunctionElim
	,	,	,	,	,InternalAssignStmt
	,	,	,	,	,InternalIOStmt
	,	,	,	,	,InternalControlStmt
	,	,	,	,	,RenderStatement
	,	,	,	,	,StatementElim
	,	,	,	,	,RenderScope
	,	,	,	,	,ScopeElim
	,	,	,	,	,MethodTypeSym
	,	,	,	,	,RenderParam
	,	,	,	,	,ParamElim
	,	,	,	,	,RenderMethod
	,	,	,	,	,MethodElim
	,	,	,	,	,StateVarElim
	,	,	,	,	,RenderClass
	,	,	,	,	,ClassElim
	,	,	,	,	,RenderMod
	,	,	,	,	,ModuleElim
	,	,	,	,	,BlockCommentSym
	,	,	,	,	,BlockCommentElim
gool,GOOL/Drasil/,State.hs,GOOLState,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,FileState,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,ClassState,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,MethodState,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,	,ValueState,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
gool,GOOL/,Drasil.hs,	,	,	
	
lang,Language/Drasil/Chunk/Concept/,Core.hs,ConceptChunk,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,CommonConcept,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,ConceptInstance,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,YYYY,YYYY,YYYY,	,	,YYYY,YYYY,YYYY,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Citation.hs,Citation,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,YYYY,	,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,CommonIdea.hs,CI,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,	,	,YYYY,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Concept.hs,	,	,	
lang,Language/Drasil/Chunk/,Constrained.hs,ConstrainedChunk,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,	,	,	,YYYY,	,	,	,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,ConstrConcept,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,DefinedQuantity.hs,DefinedQuantityDict,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Eq.hs,QDefinition,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,YYYY,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,NamedArgument.hs,	,NamedArgument,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,	,	,	,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,NamedIdea.hs,NamedChunk,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,IdeaDict,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Quantity.hs,QuantityDict,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,	,	,	,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Relation.hs,RelationConcept,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,UncertainQuantity.hs,UncertainChunk,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,	,	,	,YYYY,	,	,	,YYYY,YYYY,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,UncertQ,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,YYYY,YYYY,YYYY,YYYY,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,UnitDefn.hs,UnitDefn,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,	,	,	,	,	,	,	,	,	,YYYY,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,UnitEquation,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,	,	,MayHaveUnit
lang,Language/Drasil/Chunk/,Unital.hs,UnitalChunk,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Chunk/,Unitary.hs,UnitaryChunk,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,	,	,	,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,	,	,Unitary
lang,Language/Drasil/Chunk/,UnitaryConcept.hs,UnitaryConceptDict,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,YYYY,YYYY,	,YYYY,YYYY,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Classes/,Citations.hs,	,	,HasFields
lang,Language/Drasil/Classes/,Core.hs,	,	,HasUID
	,	,	,	,	,HasSymbol
	,	,	,	,	,HasRefAddress
	,	,	,	,	,Referable
lang,Language/Drasil/Classes/,Core2.hs,	,	,HasShortName
lang,Language/Drasil/Classes/,Document.hs,	,	,HasCitation
lang,Language/Drasil/Data/,Citation.hs,CiteField,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,HP,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,CitationKind,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Data/,Date.hs,Month,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
lang,Language/Drasil/Development/,Sentence.hs,	,	,	
lang,Language/Drasil/Document/,Core.hs,ListType,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,ItemType,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
	,	,	,Contents,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,YYYY,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	,	
